0.8209 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.0478 	EXP 	Created feedback = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='top', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='feedback', opacity=1, ori=0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='nonsense', units='height', win=Window(...), wrapWidth=1)
7.0634 	EXP 	Created task_instruct = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='task_instruct', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='now\nfor\nactual\ntask \ninstructions', units='height', win=Window(...), wrapWidth=1)
7.0656 	EXP 	Created fix_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fix_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
7.0675 	EXP 	Created grating_2 = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, interpolate=True, mask='circle', maskParams=None, name='grating_2', opacity=1, ori=0.0, phase=array([0., 0.]), pos=array([-0.7, -0.3]), rgbPedestal=array([0., 0., 0.]), sf=array([3., 3.]), size=array([0.2, 0.2]), tex='sin', texRes=128.0, units='height', win=Window(...))
7.0680 	EXP 	Created triplets_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='triplets_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.0757 	EXP 	Created thanks = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='thanks', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='thanks for playing!', units='height', win=Window(...), wrapWidth=1)
7.1056 	EXP 	instr_text: autoDraw = True
9.4122 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
9.4124 	EXP 	New trial (rep=0, index=0): {'stim': '232'}
9.5299 	DATA 	Keypress: space
9.5322 	EXP 	instr_text: autoDraw = False
9.5322 	EXP 	triplets: text = '232'
10.0340 	EXP 	fix: autoDraw = True
10.0340 	EXP 	grating: autoDraw = True
10.0340 	EXP 	grating: tex = 'sin'
10.5251 	EXP 	triplets: autoDraw = True
10.5251 	EXP 	feedback: text = ''
10.5251 	EXP 	feedback: autoDraw = True
10.5417 	EXP 	fix: autoDraw = False
10.5417 	EXP 	grating: autoDraw = False
13.4263 	EXP 	New trial (rep=0, index=1): {'stim': '003'}
13.4408 	EXP 	fix: autoDraw = False
13.4408 	EXP 	grating: autoDraw = False
13.4408 	EXP 	triplets: autoDraw = False
13.4408 	EXP 	feedback: autoDraw = False
13.4408 	EXP 	triplets: text = '003'
13.9409 	EXP 	fix: autoDraw = True
13.9409 	EXP 	grating: autoDraw = True
14.4417 	EXP 	fix: autoDraw = False
14.4417 	EXP 	grating: autoDraw = False
14.4417 	EXP 	triplets: autoDraw = True
14.4417 	EXP 	feedback: text = ''
14.4417 	EXP 	feedback: autoDraw = True
15.5349 	DATA 	Keypress: right
15.5416 	EXP 	feedback: text = 'Correct!'
15.5584 	EXP 	feedback: text = 'Correct!'
15.5751 	EXP 	feedback: text = 'Correct!'
15.5917 	EXP 	feedback: text = 'Correct!'
15.6083 	EXP 	feedback: text = 'Correct!'
15.6251 	EXP 	feedback: text = 'Correct!'
15.6418 	EXP 	feedback: text = 'Correct!'
15.6584 	EXP 	feedback: text = 'Correct!'
15.6750 	EXP 	feedback: text = 'Correct!'
15.6918 	EXP 	feedback: text = 'Correct!'
15.7085 	EXP 	feedback: text = 'Correct!'
15.7250 	EXP 	feedback: text = 'Correct!'
15.7417 	EXP 	feedback: text = 'Correct!'
15.7583 	EXP 	feedback: text = 'Correct!'
15.7751 	EXP 	feedback: text = 'Correct!'
15.7918 	EXP 	feedback: text = 'Correct!'
15.8085 	EXP 	feedback: text = 'Correct!'
15.8251 	EXP 	feedback: text = 'Correct!'
15.8418 	EXP 	feedback: text = 'Correct!'
15.8585 	EXP 	feedback: text = 'Correct!'
15.8751 	EXP 	feedback: text = 'Correct!'
15.8918 	EXP 	feedback: text = 'Correct!'
15.9085 	EXP 	feedback: text = 'Correct!'
15.9251 	EXP 	feedback: text = 'Correct!'
15.9418 	EXP 	feedback: text = 'Correct!'
15.9585 	EXP 	feedback: text = 'Correct!'
15.9751 	EXP 	feedback: text = 'Correct!'
15.9916 	EXP 	feedback: text = 'Correct!'
16.0085 	EXP 	feedback: text = 'Correct!'
16.0250 	EXP 	feedback: text = 'Correct!'
16.0418 	EXP 	feedback: text = 'Correct!'
16.0585 	EXP 	feedback: text = 'Correct!'
16.0750 	EXP 	feedback: text = 'Correct!'
16.0916 	EXP 	feedback: text = 'Correct!'
16.1085 	EXP 	feedback: text = 'Correct!'
16.1251 	EXP 	feedback: text = 'Correct!'
16.1417 	EXP 	feedback: text = 'Correct!'
16.1584 	EXP 	feedback: text = 'Correct!'
16.1750 	EXP 	feedback: text = 'Correct!'
16.1918 	EXP 	feedback: text = 'Correct!'
16.2086 	EXP 	feedback: text = 'Correct!'
16.2251 	EXP 	feedback: text = 'Correct!'
16.2418 	EXP 	feedback: text = 'Correct!'
16.2585 	EXP 	feedback: text = 'Correct!'
16.2751 	EXP 	feedback: text = 'Correct!'
16.2917 	EXP 	feedback: text = 'Correct!'
16.3084 	EXP 	feedback: text = 'Correct!'
16.3251 	EXP 	feedback: text = 'Correct!'
16.3418 	EXP 	feedback: text = 'Correct!'
16.3585 	EXP 	feedback: text = 'Correct!'
16.3751 	EXP 	feedback: text = 'Correct!'
16.3916 	EXP 	feedback: text = 'Correct!'
16.4086 	EXP 	feedback: text = 'Correct!'
16.4252 	EXP 	feedback: text = 'Correct!'
16.4418 	EXP 	feedback: text = 'Correct!'
16.4584 	EXP 	feedback: text = 'Correct!'
16.4751 	EXP 	feedback: text = 'Correct!'
16.4917 	EXP 	feedback: text = 'Correct!'
16.5084 	EXP 	feedback: text = 'Correct!'
16.5251 	EXP 	feedback: text = 'Correct!'
16.5418 	EXP 	feedback: text = 'Correct!'
16.5584 	EXP 	feedback: text = 'Correct!'
16.5751 	EXP 	feedback: text = 'Correct!'
16.5918 	EXP 	feedback: text = 'Correct!'
16.6085 	EXP 	feedback: text = 'Correct!'
16.6251 	EXP 	feedback: text = 'Correct!'
16.6419 	EXP 	feedback: text = 'Correct!'
16.6585 	EXP 	feedback: text = 'Correct!'
16.6752 	EXP 	feedback: text = 'Correct!'
16.6917 	EXP 	feedback: text = 'Correct!'
16.7084 	EXP 	feedback: text = 'Correct!'
16.7251 	EXP 	feedback: text = 'Correct!'
16.7418 	EXP 	feedback: text = 'Correct!'
16.7585 	EXP 	feedback: text = 'Correct!'
16.7751 	EXP 	feedback: text = 'Correct!'
16.7917 	EXP 	feedback: text = 'Correct!'
16.8084 	EXP 	feedback: text = 'Correct!'
16.8252 	EXP 	feedback: text = 'Correct!'
16.8418 	EXP 	feedback: text = 'Correct!'
16.8585 	EXP 	feedback: text = 'Correct!'
16.8750 	EXP 	feedback: text = 'Correct!'
16.8917 	EXP 	feedback: text = 'Correct!'
16.9085 	EXP 	feedback: text = 'Correct!'
16.9251 	EXP 	feedback: text = 'Correct!'
16.9418 	EXP 	feedback: text = 'Correct!'
16.9583 	EXP 	feedback: text = 'Correct!'
16.9750 	EXP 	feedback: text = 'Correct!'
16.9918 	EXP 	feedback: text = 'Correct!'
17.0085 	EXP 	feedback: text = 'Correct!'
17.0252 	EXP 	feedback: text = 'Correct!'
17.0418 	EXP 	feedback: text = 'Correct!'
17.0585 	EXP 	feedback: text = 'Correct!'
17.0751 	EXP 	feedback: text = 'Correct!'
17.0918 	EXP 	feedback: text = 'Correct!'
17.1085 	EXP 	feedback: text = 'Correct!'
17.1252 	EXP 	feedback: text = 'Correct!'
17.1419 	EXP 	feedback: text = 'Correct!'
17.1585 	EXP 	feedback: text = 'Correct!'
17.1752 	EXP 	feedback: text = 'Correct!'
17.1918 	EXP 	feedback: text = 'Correct!'
17.2085 	EXP 	feedback: text = 'Correct!'
17.2251 	EXP 	feedback: text = 'Correct!'
17.2418 	EXP 	feedback: text = 'Correct!'
17.2585 	EXP 	feedback: text = 'Correct!'
17.2752 	EXP 	feedback: text = 'Correct!'
17.2917 	EXP 	feedback: text = 'Correct!'
17.3084 	EXP 	feedback: text = 'Correct!'
17.3251 	EXP 	feedback: text = 'Correct!'
17.3418 	EXP 	feedback: text = 'Correct!'
17.3585 	EXP 	feedback: text = 'Correct!'
17.3752 	EXP 	feedback: text = 'Correct!'
17.3919 	EXP 	feedback: text = 'Correct!'
17.4085 	EXP 	feedback: text = 'Correct!'
17.4250 	EXP 	feedback: text = 'Correct!'
17.4259 	EXP 	New trial (rep=0, index=2): {'stim': '100'}
17.4408 	EXP 	fix: autoDraw = False
17.4408 	EXP 	grating: autoDraw = False
17.4408 	EXP 	triplets: autoDraw = False
17.4408 	EXP 	feedback: autoDraw = False
17.4408 	EXP 	triplets: text = '100'
17.9410 	EXP 	fix: autoDraw = True
17.9410 	EXP 	grating: autoDraw = True
18.4417 	EXP 	fix: autoDraw = False
18.4417 	EXP 	grating: autoDraw = False
18.4417 	EXP 	triplets: autoDraw = True
18.4417 	EXP 	feedback: text = ''
18.4417 	EXP 	feedback: autoDraw = True
19.0147 	DATA 	Keypress: left
19.0252 	EXP 	feedback: text = 'Correct!'
19.0419 	EXP 	feedback: text = 'Correct!'
19.0585 	EXP 	feedback: text = 'Correct!'
19.0752 	EXP 	feedback: text = 'Correct!'
19.0918 	EXP 	feedback: text = 'Correct!'
19.1085 	EXP 	feedback: text = 'Correct!'
19.1251 	EXP 	feedback: text = 'Correct!'
19.1417 	EXP 	feedback: text = 'Correct!'
19.1584 	EXP 	feedback: text = 'Correct!'
19.1751 	EXP 	feedback: text = 'Correct!'
19.1917 	EXP 	feedback: text = 'Correct!'
19.2084 	EXP 	feedback: text = 'Correct!'
19.2252 	EXP 	feedback: text = 'Correct!'
19.2418 	EXP 	feedback: text = 'Correct!'
19.2585 	EXP 	feedback: text = 'Correct!'
19.2751 	EXP 	feedback: text = 'Correct!'
19.2918 	EXP 	feedback: text = 'Correct!'
19.3086 	EXP 	feedback: text = 'Correct!'
19.3252 	EXP 	feedback: text = 'Correct!'
19.3417 	EXP 	feedback: text = 'Correct!'
19.3584 	EXP 	feedback: text = 'Correct!'
19.3751 	EXP 	feedback: text = 'Correct!'
19.3918 	EXP 	feedback: text = 'Correct!'
19.4085 	EXP 	feedback: text = 'Correct!'
19.4251 	EXP 	feedback: text = 'Correct!'
19.4418 	EXP 	feedback: text = 'Correct!'
19.4584 	EXP 	feedback: text = 'Correct!'
19.4751 	EXP 	feedback: text = 'Correct!'
19.4917 	EXP 	feedback: text = 'Correct!'
19.5085 	EXP 	feedback: text = 'Correct!'
19.5252 	EXP 	feedback: text = 'Correct!'
19.5419 	EXP 	feedback: text = 'Correct!'
19.5585 	EXP 	feedback: text = 'Correct!'
19.5752 	EXP 	feedback: text = 'Correct!'
19.5918 	EXP 	feedback: text = 'Correct!'
19.6084 	EXP 	feedback: text = 'Correct!'
19.6252 	EXP 	feedback: text = 'Correct!'
19.6417 	EXP 	feedback: text = 'Correct!'
19.6584 	EXP 	feedback: text = 'Correct!'
19.6750 	EXP 	feedback: text = 'Correct!'
19.6918 	EXP 	feedback: text = 'Correct!'
19.7085 	EXP 	feedback: text = 'Correct!'
19.7251 	EXP 	feedback: text = 'Correct!'
19.7418 	EXP 	feedback: text = 'Correct!'
19.7585 	EXP 	feedback: text = 'Correct!'
19.7753 	EXP 	feedback: text = 'Correct!'
19.7919 	EXP 	feedback: text = 'Correct!'
19.8084 	EXP 	feedback: text = 'Correct!'
19.8250 	EXP 	feedback: text = 'Correct!'
19.8418 	EXP 	feedback: text = 'Correct!'
19.8584 	EXP 	feedback: text = 'Correct!'
19.8750 	EXP 	feedback: text = 'Correct!'
19.8918 	EXP 	feedback: text = 'Correct!'
19.9084 	EXP 	feedback: text = 'Correct!'
19.9251 	EXP 	feedback: text = 'Correct!'
19.9418 	EXP 	feedback: text = 'Correct!'
19.9586 	EXP 	feedback: text = 'Correct!'
19.9751 	EXP 	feedback: text = 'Correct!'
19.9919 	EXP 	feedback: text = 'Correct!'
20.0085 	EXP 	feedback: text = 'Correct!'
20.0251 	EXP 	feedback: text = 'Correct!'
20.0418 	EXP 	feedback: text = 'Correct!'
20.0585 	EXP 	feedback: text = 'Correct!'
20.0751 	EXP 	feedback: text = 'Correct!'
20.0917 	EXP 	feedback: text = 'Correct!'
20.1084 	EXP 	feedback: text = 'Correct!'
20.1251 	EXP 	feedback: text = 'Correct!'
20.1418 	EXP 	feedback: text = 'Correct!'
20.1585 	EXP 	feedback: text = 'Correct!'
20.1752 	EXP 	feedback: text = 'Correct!'
20.1917 	EXP 	feedback: text = 'Correct!'
20.2083 	EXP 	feedback: text = 'Correct!'
20.2251 	EXP 	feedback: text = 'Correct!'
20.2418 	EXP 	feedback: text = 'Correct!'
20.2584 	EXP 	feedback: text = 'Correct!'
20.2751 	EXP 	feedback: text = 'Correct!'
20.2917 	EXP 	feedback: text = 'Correct!'
20.3084 	EXP 	feedback: text = 'Correct!'
20.3251 	EXP 	feedback: text = 'Correct!'
20.3417 	EXP 	feedback: text = 'Correct!'
20.3584 	EXP 	feedback: text = 'Correct!'
20.3750 	EXP 	feedback: text = 'Correct!'
20.3917 	EXP 	feedback: text = 'Correct!'
20.4085 	EXP 	feedback: text = 'Correct!'
20.4251 	EXP 	feedback: text = 'Correct!'
20.4417 	EXP 	feedback: text = 'Correct!'
20.4585 	EXP 	feedback: text = 'Correct!'
20.4753 	EXP 	feedback: text = 'Correct!'
20.4918 	EXP 	feedback: text = 'Correct!'
20.5085 	EXP 	feedback: text = 'Correct!'
20.5251 	EXP 	feedback: text = 'Correct!'
20.5418 	EXP 	feedback: text = 'Correct!'
20.5585 	EXP 	feedback: text = 'Correct!'
20.5753 	EXP 	feedback: text = 'Correct!'
20.5917 	EXP 	feedback: text = 'Correct!'
20.6085 	EXP 	feedback: text = 'Correct!'
20.6252 	EXP 	feedback: text = 'Correct!'
20.6418 	EXP 	feedback: text = 'Correct!'
20.6585 	EXP 	feedback: text = 'Correct!'
20.6752 	EXP 	feedback: text = 'Correct!'
20.6918 	EXP 	feedback: text = 'Correct!'
20.7085 	EXP 	feedback: text = 'Correct!'
20.7251 	EXP 	feedback: text = 'Correct!'
20.7419 	EXP 	feedback: text = 'Correct!'
20.7586 	EXP 	feedback: text = 'Correct!'
20.7751 	EXP 	feedback: text = 'Correct!'
20.7916 	EXP 	feedback: text = 'Correct!'
20.8086 	EXP 	feedback: text = 'Correct!'
20.8252 	EXP 	feedback: text = 'Correct!'
20.8417 	EXP 	feedback: text = 'Correct!'
20.8584 	EXP 	feedback: text = 'Correct!'
20.8751 	EXP 	feedback: text = 'Correct!'
20.8918 	EXP 	feedback: text = 'Correct!'
20.9085 	EXP 	feedback: text = 'Correct!'
20.9251 	EXP 	feedback: text = 'Correct!'
20.9417 	EXP 	feedback: text = 'Correct!'
20.9585 	EXP 	feedback: text = 'Correct!'
20.9751 	EXP 	feedback: text = 'Correct!'
20.9917 	EXP 	feedback: text = 'Correct!'
21.0085 	EXP 	feedback: text = 'Correct!'
21.0251 	EXP 	feedback: text = 'Correct!'
21.0418 	EXP 	feedback: text = 'Correct!'
21.0585 	EXP 	feedback: text = 'Correct!'
21.0751 	EXP 	feedback: text = 'Correct!'
21.0918 	EXP 	feedback: text = 'Correct!'
21.1085 	EXP 	feedback: text = 'Correct!'
21.1251 	EXP 	feedback: text = 'Correct!'
21.1418 	EXP 	feedback: text = 'Correct!'
21.1585 	EXP 	feedback: text = 'Correct!'
21.1750 	EXP 	feedback: text = 'Correct!'
21.1918 	EXP 	feedback: text = 'Correct!'
21.2087 	EXP 	feedback: text = 'Correct!'
21.2252 	EXP 	feedback: text = 'Correct!'
21.2417 	EXP 	feedback: text = 'Correct!'
21.2585 	EXP 	feedback: text = 'Correct!'
21.2752 	EXP 	feedback: text = 'Correct!'
21.2917 	EXP 	feedback: text = 'Correct!'
21.3085 	EXP 	feedback: text = 'Correct!'
21.3252 	EXP 	feedback: text = 'Correct!'
21.3418 	EXP 	feedback: text = 'Correct!'
21.3586 	EXP 	feedback: text = 'Correct!'
21.3752 	EXP 	feedback: text = 'Correct!'
21.3918 	EXP 	feedback: text = 'Correct!'
21.4085 	EXP 	feedback: text = 'Correct!'
21.4251 	EXP 	feedback: text = 'Correct!'
21.4259 	EXP 	New trial (rep=0, index=3): {'stim': '100'}
21.4409 	EXP 	fix: autoDraw = False
21.4409 	EXP 	grating: autoDraw = False
21.4409 	EXP 	triplets: autoDraw = False
21.4409 	EXP 	feedback: autoDraw = False
21.4409 	EXP 	triplets: text = '100'
21.9243 	EXP 	fix: autoDraw = True
21.9243 	EXP 	grating: autoDraw = True
22.4250 	EXP 	fix: autoDraw = False
22.4250 	EXP 	grating: autoDraw = False
22.4250 	EXP 	triplets: autoDraw = True
22.4250 	EXP 	feedback: text = ''
22.4250 	EXP 	feedback: autoDraw = True
23.3641 	DATA 	Keypress: up
23.8142 	DATA 	Keypress: down
23.8417 	EXP 	feedback: text = 'Oops, incorrect :('
23.8586 	EXP 	feedback: text = 'Oops, incorrect :('
23.8752 	EXP 	feedback: text = 'Oops, incorrect :('
23.8918 	EXP 	feedback: text = 'Oops, incorrect :('
23.9087 	EXP 	feedback: text = 'Oops, incorrect :('
23.9252 	EXP 	feedback: text = 'Oops, incorrect :('
23.9419 	EXP 	feedback: text = 'Oops, incorrect :('
23.9586 	EXP 	feedback: text = 'Oops, incorrect :('
23.9751 	EXP 	feedback: text = 'Oops, incorrect :('
23.9918 	EXP 	feedback: text = 'Oops, incorrect :('
24.0085 	EXP 	feedback: text = 'Oops, incorrect :('
24.0252 	EXP 	feedback: text = 'Oops, incorrect :('
24.0419 	EXP 	feedback: text = 'Oops, incorrect :('
24.0585 	EXP 	feedback: text = 'Oops, incorrect :('
24.0753 	EXP 	feedback: text = 'Oops, incorrect :('
24.0918 	EXP 	feedback: text = 'Oops, incorrect :('
24.1086 	EXP 	feedback: text = 'Oops, incorrect :('
24.1252 	EXP 	feedback: text = 'Oops, incorrect :('
24.1419 	EXP 	feedback: text = 'Oops, incorrect :('
24.1585 	EXP 	feedback: text = 'Oops, incorrect :('
24.1753 	EXP 	feedback: text = 'Oops, incorrect :('
24.1919 	EXP 	feedback: text = 'Oops, incorrect :('
24.2086 	EXP 	feedback: text = 'Oops, incorrect :('
24.2251 	EXP 	feedback: text = 'Oops, incorrect :('
24.2418 	EXP 	feedback: text = 'Oops, incorrect :('
24.2585 	EXP 	feedback: text = 'Oops, incorrect :('
24.2752 	EXP 	feedback: text = 'Oops, incorrect :('
24.2918 	EXP 	feedback: text = 'Oops, incorrect :('
24.3085 	EXP 	feedback: text = 'Oops, incorrect :('
24.3252 	EXP 	feedback: text = 'Oops, incorrect :('
24.3419 	EXP 	feedback: text = 'Oops, incorrect :('
24.3586 	EXP 	feedback: text = 'Oops, incorrect :('
24.3752 	EXP 	feedback: text = 'Oops, incorrect :('
24.3919 	EXP 	feedback: text = 'Oops, incorrect :('
24.4085 	EXP 	feedback: text = 'Oops, incorrect :('
24.4252 	EXP 	feedback: text = 'Oops, incorrect :('
24.4420 	EXP 	feedback: text = 'Oops, incorrect :('
24.4586 	EXP 	feedback: text = 'Oops, incorrect :('
24.4753 	EXP 	feedback: text = 'Oops, incorrect :('
24.4918 	EXP 	feedback: text = 'Oops, incorrect :('
24.5086 	EXP 	feedback: text = 'Oops, incorrect :('
24.5251 	EXP 	feedback: text = 'Oops, incorrect :('
24.5419 	EXP 	feedback: text = 'Oops, incorrect :('
24.5585 	EXP 	feedback: text = 'Oops, incorrect :('
24.5752 	EXP 	feedback: text = 'Oops, incorrect :('
24.5919 	EXP 	feedback: text = 'Oops, incorrect :('
24.6086 	EXP 	feedback: text = 'Oops, incorrect :('
24.6253 	EXP 	feedback: text = 'Oops, incorrect :('
24.6419 	EXP 	feedback: text = 'Oops, incorrect :('
24.6586 	EXP 	feedback: text = 'Oops, incorrect :('
24.6752 	EXP 	feedback: text = 'Oops, incorrect :('
24.6919 	EXP 	feedback: text = 'Oops, incorrect :('
24.7086 	EXP 	feedback: text = 'Oops, incorrect :('
24.7252 	EXP 	feedback: text = 'Oops, incorrect :('
24.7418 	EXP 	feedback: text = 'Oops, incorrect :('
24.7586 	EXP 	feedback: text = 'Oops, incorrect :('
24.7752 	EXP 	feedback: text = 'Oops, incorrect :('
24.7918 	EXP 	feedback: text = 'Oops, incorrect :('
24.8094 	EXP 	feedback: text = 'Oops, incorrect :('
24.8250 	EXP 	feedback: text = 'Oops, incorrect :('
24.8419 	EXP 	feedback: text = 'Oops, incorrect :('
24.8585 	EXP 	feedback: text = 'Oops, incorrect :('
24.8752 	EXP 	feedback: text = 'Oops, incorrect :('
24.8918 	EXP 	feedback: text = 'Oops, incorrect :('
24.9085 	EXP 	feedback: text = 'Oops, incorrect :('
24.9251 	EXP 	feedback: text = 'Oops, incorrect :('
24.9418 	EXP 	feedback: text = 'Oops, incorrect :('
24.9584 	EXP 	feedback: text = 'Oops, incorrect :('
24.9752 	EXP 	feedback: text = 'Oops, incorrect :('
24.9918 	EXP 	feedback: text = 'Oops, incorrect :('
25.0085 	EXP 	feedback: text = 'Oops, incorrect :('
25.0251 	EXP 	feedback: text = 'Oops, incorrect :('
25.0419 	EXP 	feedback: text = 'Oops, incorrect :('
25.0585 	EXP 	feedback: text = 'Oops, incorrect :('
25.0751 	EXP 	feedback: text = 'Oops, incorrect :('
25.0919 	EXP 	feedback: text = 'Oops, incorrect :('
25.1086 	EXP 	feedback: text = 'Oops, incorrect :('
25.1253 	EXP 	feedback: text = 'Oops, incorrect :('
25.1421 	EXP 	feedback: text = 'Oops, incorrect :('
25.1587 	EXP 	feedback: text = 'Oops, incorrect :('
25.1752 	EXP 	feedback: text = 'Oops, incorrect :('
25.1918 	EXP 	feedback: text = 'Oops, incorrect :('
25.2087 	EXP 	feedback: text = 'Oops, incorrect :('
25.2251 	EXP 	feedback: text = 'Oops, incorrect :('
25.2418 	EXP 	feedback: text = 'Oops, incorrect :('
25.2585 	EXP 	feedback: text = 'Oops, incorrect :('
25.2751 	EXP 	feedback: text = 'Oops, incorrect :('
25.2919 	EXP 	feedback: text = 'Oops, incorrect :('
25.3086 	EXP 	feedback: text = 'Oops, incorrect :('
25.3253 	EXP 	feedback: text = 'Oops, incorrect :('
25.3420 	EXP 	feedback: text = 'Oops, incorrect :('
